id,name,town,current_category,subcategory,website,tier,confidence,reasoning,suggested_category,meta_excerpt
278,Alison Shaw Photography,Oak Bluffs,Arts & Entertainment,,http://alisonshaw.com/,Tier 6,low,no clear tier signal,,"fine art photography  Our primary focus is on Alison’s signature photography. From color seascapes on the island of Martha’s Vineyard to b&amp;w editorial shots for the Vineyard Gazette, Alison’s work…"
674,Barnes Moving & Storage,Vineyard Haven,Professional Services,,http://www.barnesmoversmv.com/,Tier 6,low,no clear tier signal,,
280,Blanchard Photography,West Tisbury,Arts & Entertainment,,http://blanchardphotomv.com/,Tier 6,low,no clear tier signal,,
408,Camp MV,Vineyard Haven,Other,,http://campmv.com/,Tier 6,low,no clear tier signal,,
476,Cape Cod Five,Vineyard Haven,Professional Services,,http://capecodfive.com/,Tier 6,low,no clear tier signal,,"Cape Cod 5 provides a full range of personalized banking services - proudly serving Cape Cod, Nantucket, Martha&#039;s Vineyard and Southeastern Massachusetts."
675,"Carroll's Martha's Vineyard Rapid Transit, Inc.",Vineyard Haven,Professional Services,,http://www.carrollsmv.com/?y_source=1_ODE3NjQ4LTcxNS1sb2NhdGlvbi53ZWJzaXRl,Tier 6,low,no clear tier signal,,
481,Center for New Learning MV,Vineyard Haven,Other,,http://cnlmv.org/,Tier 6,low,no clear tier signal,,Academic tutoring on Martha
379,Charles & Charles,Vineyard Haven,Other,,http://charlesandcharlesmv.com/,Tier 6,low,no clear tier signal,,
676,Coastal Events MV,West Tisbury,Community,,https://www.coastaleventsmv.com/,Tier 6,low,no clear tier signal,,
497,Debettencourt's Service Station,Oak Bluffs,Other,,http://debettencourtsservicestation.weebly.com/,Tier 6,low,no clear tier signal,,Monday — Saturday 7am - 7pm
501,Donaroma's Martha's Vineyard,Edgartown,Other,,http://donaromas.com/,Tier 6,low,no clear tier signal,,"Donaroma&#039;s family-owned business offers a full range of nursery, landscape and floral design services, including wedding flowers, in Martha&#039;s Vineyard."
512,Edgartown Council on Aging,Edgartown,Community,,http://edgartowncoa.com/,Tier 6,low,no clear tier signal,,"Meeting the needs of Edgartown older adults while promoting dignity, independence and health in aging. Provides programs for social, recreation, education, culture, music, arts, health and wellness, e…"
284,Edgartown Fire Department,Edgartown,"Family, Community & Government",,http://edgartownfiremensassociation.org/,Tier 6,low,no clear tier signal,,"The Edgartown Firemen’s Association was established in 1952. It consists of the men and women of the Edgartown Fire Department; active and retired firefighters, EMTs, and honorary members. The associa…"
288,Featherstone Center for the Arts,Oak Bluffs,Arts & Entertainment,,http://featherstoneart.org/,Tier 6,low,no clear tier signal,,creating community though the arts
392,Greenwood House,Vineyard Haven,Other,,http://greenwoodhouse.com/,Tier 6,low,no clear tier signal,,
387,Instagram Icon,Edgartown,Other,,http://edgartowncommons.com/,Tier 6,low,JUNK RECORD: matches /^instagram\s+icon$/,,
156,Island Grown Initiative Food Pantry,Oak Bluffs,"Family, Community & Government",,http://igimv.org/about-island-food-pantry,Tier 6,low,no clear tier signal,,
540,Jardin Mahoney,Unknown,Other,,http://jardinmahoneymv.com/,Tier 6,low,no clear tier signal,,
542,Johnkeene,Vineyard Haven,Other,,http://johnkeene.com/,Tier 6,low,JUNK RECORD: matches /^johnkeene$/,,"From mulches and soils to gravel and sand, we have it all available for pick up and delivery. We are also a full-service excavation company offering. Check out our website and see what we can do for y…"
403,Kkon,Oak Bluffs,Other,,http://kkonmv.com/,Tier 6,low,JUNK RECORD: matches /^kkon$/,,
310,MV Camp Meeting Association,Oak Bluffs,Community,,http://mvcma.org/,Tier 6,low,no clear tier signal,,
348,MV Narcotics Anonymous,Vineyard Haven,Community,,http://mvana.org/,Tier 6,low,no clear tier signal,,
567,MV Shipyard,Vineyard Haven,Professional Services,,http://mvshipyard.com/,Tier 6,low,no clear tier signal,,
563,Martha,West Tisbury,Other,,http://mvbank.com/,Tier 6,low,JUNK RECORD: matches /^martha$/,,Martha
561,Martha's Bike,Vineyard Haven,Sports & Recreation,,http://marthasbikerentals.com/,Tier 6,low,no clear tier signal,,
8,Martha's Vineyard Film Festival,Vineyard Haven,Arts & Entertainment,,https://www.mvfilmsociety.com,Tier 6,low,no clear tier signal,,NOW PLAYING                        MVFS Sponsors  Become a Sponsor
514,Mass.gov/locations/dukes-county-superior-court,Edgartown,Other,,http://mass.gov/locations/dukes-county-superior-court,Tier 6,low,JUNK RECORD: matches /^mass\.gov/,,This court serves all the towns of Dukes County.
574,Mccurdymotorcars,Vineyard Haven,Other,,http://mccurdymotorcars.com/,Tier 6,low,no clear tier signal,,McCurdy Motorcars quality used cars Martha
581,Mosher Photo,Edgartown,Other,,http://mosherphoto.com/,Tier 6,low,no clear tier signal,,"Order online prints from quality photo paper, order imaging products."
231,Native Earth Teaching Farm,West Tisbury,"Family, Community & Government",,http://nativeearthteachingfarm.org/,Tier 6,low,no clear tier signal,,
314,Pathways Arts,Chilmark,Community,,http://pathwaysmv.org/,Tier 6,low,no clear tier signal,,"Shout-out to Pathways for &quot;keeping a light on in Chilmark&quot;. The winter months for me, can be so dull and long in the cold season. Pathways gives us all a creative outlet for participating or…"
599,Personal & Business Banking,Unknown,Professional Services,,http://rocklandtrust.com/,Tier 6,low,no clear tier signal,,Discover personalized solutions in Personal Banking and seamless services in Business Banking at Rockland Trust. Your financial journey starts here!
489,Secure.myvanco.com/ygss/campaign/c-yjgr,Unknown,Other,,https://secure.myvanco.com/YGSS/campaign/C-YJGR,Tier 6,low,JUNK RECORD: matches /^secure\./,,
614,Shirt Tales MV,Edgartown,Other,,http://shirttalesmv.com/,Tier 6,low,no clear tier signal,,Discover Shirt Tales on Martha
629,Summershadessunglasses,Unknown,Other,,http://summershadessunglasses.com/,Tier 6,low,no clear tier signal,,What&#039;s your favorite brand of #shades?
633,Tashmoo Insurance Agency,Vineyard Haven,Professional Services,,http://tashmooinsurance.com/,Tier 6,low,no clear tier signal,,"For 30+ years Tashmoo Insurance Agency has provided home, auto, life, and business insurance in Vineyard Haven and Edgartown, MA. Get a quote!"
446,The Edgartown Collection,Edgartown,Other,,http://theedgartowncollection.com/,Tier 6,low,no clear tier signal,,
644,Third World Trading Co.,Oak Bluffs,Other,,https://www.thirdworldtrading.com/index.htm,Tier 6,low,no clear tier signal,,
642,Trust,Vineyard Haven,Other,,https://www.tanyarust.com/,Tier 6,low,JUNK RECORD: matches /^trust$/,,trust
654,Vineyard Family Tennis,Oak Bluffs,Other,,http://vineyardfamilytennis.org/,Tier 6,low,no clear tier signal,,Tennis on Martha
